Title of dataset,ESS round,Edition,Production date,Respondent's identification number,Country,Design weight,Post-stratification weight including design weight,Population size weight (must be combined with dweight or pspwght),Analysis weight,Sampling probability,Sampling stratum,Primary sampling unit,Personal use of internet/e-mail/www,"Internet use, how often","Internet use, how much time on typical day, in minutes","News about politics and current affairs, watching, reading or listening, in minutes","Newspaper reading, politics/current affairs on average weekday","Newspaper reading, total time on average weekday","Most people try to take advantage of you, or try to be fair",Most of the time people helpful or mostly looking out for themselves,Most people can be trusted or you can't be too careful,"Radio listening, news/politics/current affairs on average weekday","Radio listening, total time on average weekday","TV watching, news/politics/current affairs on average weekday","TV watching, total time on average weekday",Placement on left right scale,Trust in the legal system,Trust in politicians,"Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom","Party voted for in last national election, United Kingdom",Feeling of safety of walking alone in local area after dark,How emotionally attached to [country],How emotionally attached to Europe,Belong to minority ethnic group in country,How often worry about your home being burgled,Born in country,Country of birth,Citizen of country,Member of a group discriminated against in this country,"Religion or denomination belonging to at present, United Kingdom","Religion or denomination belonging to in the past, United Kingdom",Number of people living regularly as member of household,Gender,Gender of second person in household,Year of birth,"Age of respondent, calculated","Age of respondent, calculated","Age group, post coded","Highest level of education, United Kingdom","Highest level of education, United Kingdom","Legal marital status, United Kingdom","Relationship with husband/wife/partner currently living with, United Kingdom",Important that government is strong and ensures safety,Important that government is strong and ensures safety,Region,"Region, United Kingdom",Year,Adjusted l/r placement
ESS9e03_2,9,3.2,23.11.2023,29551,GB,1.018773,1.2470438,2.4683316,3.0781176,0.00010309883,1539.0,12233.0,,5.0,180.0,40.0,,,8,9,9,,,,,3,9,8,,,,2.0,,1,9.0,7.0,2.0,,1,6666,1,1,Not applicable,6.0,4,1,2,1964,,54,,,,66.0,1.0,2.0,,Scotland,,2018,-2
ESS9e03_2,9,3.2,23.11.2023,29554,GB,1.018773,0.91056776,2.4683316,2.2475832,0.00010309883,1548.0,12126.0,,5.0,60.0,0.0,,,5,6,7,,,,,5,5,4,,,,1.0,,1,7.0,5.0,2.0,,1,6666,1,2,Not applicable,6666.0,5,2,1,1983,,35,,,,66.0,1.0,4.0,,Scotland,,2018,0
ESS9e03_2,9,3.2,23.11.2023,29586,GB,1.018773,0.9069605,2.4683316,2.2386792,0.00010309883,1434.0,12218.0,,1.0,6666.0,30.0,,,7,5,7,,,,,7,6,5,,,,1.0,,2,8.0,5.0,2.0,,1,6666,1,1,Church of England / Anglican,6666.0,2,2,1,1944,,74,,,,66.0,1.0,4.0,,South West (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,29634,GB,0.5093865,0.45348024,2.4683316,1.1193396,0.00020619766,1437.0,12284.0,,5.0,480.0,60.0,,,0,8,0,,,,,5,5,6,,,,66.0,,2,10.0,5.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1938,,80,,,,4.0,66.0,2.0,,South West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,29645,GB,0.5093865,0.42711422,2.4683316,1.0542595,0.00020619766,1575.0,12285.0,,5.0,360.0,0.0,,,2,4,5,,,,,7,4,2,,,,1.0,,2,5.0,0.0,2.0,,1,6666,1,2,Not applicable,2.0,1,2,6,1960,,58,,,,4.0,66.0,3.0,,Yorkshire and the Humber,,2018,2
ESS9e03_2,9,3.2,23.11.2023,29669,GB,0.5093865,0.37276942,2.4683316,0.9201185,0.00020619766,1432.0,12114.0,,5.0,150.0,60.0,,,7,6,7,,,,,7,7,3,,,,2.0,,3,10.0,5.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1965,,53,,,,6.0,66.0,2.0,,North East (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,29710,GB,1.018773,1.0039982,2.4683316,2.4782004,0.00010309883,1449.0,12141.0,,5.0,60.0,90.0,,,7,7,7,,,,,3,7,5,,,,2.0,,1,3.0,8.0,2.0,,1,6666,1,2,Not applicable,6666.0,2,1,2,1969,,49,,,,66.0,1.0,5.0,,East of England,,2018,-2
ESS9e03_2,9,3.2,23.11.2023,29752,GB,2.037546,1.4662004,2.4683316,3.6190686,5.1549414e-05,1451.0,12477.0,,5.0,510.0,30.0,,,5,6,5,,,,,4,7,5,,,,66.0,,3,5.0,5.0,2.0,,1,6666,1,2,Not applicable,6666.0,4,2,1,1966,,52,,,,66.0,1.0,3.0,,East of England,,2018,-1
ESS9e03_2,9,3.2,23.11.2023,29754,GB,1.5281595,1.2899104,2.4683316,3.1839266,6.873255e-05,1520.0,12410.0,,5.0,540.0,30.0,,,4,7,2,,,,,6,7,6,,,,1.0,,2,9.0,8.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,3,2,2,1957,,61,,,,4.0,66.0,1.0,,South East (England),,2018,1
ESS9e03_2,9,3.2,23.11.2023,29779,GB,1.018773,1.0039982,2.4683316,2.4782004,0.00010309883,1462.0,12301.0,,3.0,6666.0,30.0,,,7,6,7,,,,,3,7,5,,,,2.0,,1,7.0,7.0,2.0,,1,6666,1,2,Not applicable,6666.0,3,1,2,1981,,37,,,,66.0,1.0,2.0,,East of England,,2018,-2
ESS9e03_2,9,3.2,23.11.2023,29865,GB,1.018773,0.735634,2.4683316,1.8157887,0.00010309883,1518.0,12174.0,,5.0,40.0,30.0,,,7,5,6,,,,,7,6,5,,,,1.0,,2,10.0,3.0,2.0,,1,6666,1,2,Not applicable,5.0,1,1,6,1932,,86,,,,1.0,66.0,9.0,,South East (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,29929,GB,1.018773,0.8328935,2.4683316,2.0558574,0.00010309883,1562.0,12351.0,,5.0,720.0,120.0,,,8,9,8,,,,,5,9,3,,,,2.0,,2,10.0,7.0,2.0,,2,PK,1,2,Not applicable,6666.0,2,2,1,1975,,43,,,,6.0,3.0,1.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,29957,GB,0.5093865,0.41645253,2.4683316,1.0279429,0.00020619766,1462.0,12169.0,,5.0,120.0,60.0,,,7,7,5,,,,,8,8,7,,,,1.0,,3,9.0,7.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1952,,66,,,,5.0,66.0,1.0,,East of England,,2018,3
ESS9e03_2,9,3.2,23.11.2023,29973,GB,1.5281595,1.5059967,2.4683316,3.7172992,6.873255e-05,1460.0,12266.0,,5.0,300.0,60.0,,,6,4,4,,,,,3,8,1,,,,2.0,,2,7.0,5.0,2.0,,1,6666,1,2,Not applicable,4.0,5,1,2,1977,,42,,,,66.0,1.0,4.0,,East of England,,2018,-2
ESS9e03_2,9,3.2,23.11.2023,30107,GB,0.5093865,0.36537412,2.4683316,0.90186447,0.00020619766,1571.0,12252.0,,5.0,300.0,60.0,,,5,8,5,,,,,5,8,2,,,,1.0,,2,9.0,7.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,1,6,1950,,68,,,,1.0,66.0,1.0,,Yorkshire and the Humber,,2018,0
ESS9e03_2,9,3.2,23.11.2023,30155,GB,1.018773,1.2518442,2.4683316,3.0899665,0.00010309883,1430.0,12132.0,,5.0,60.0,125.0,,,6,4,3,,,,,7,10,5,,,,6.0,,4,6.0,5.0,2.0,,2,PL,2,1,Roman Catholic,6666.0,4,2,1,1986,,32,,,,66.0,1.0,3.0,,South West (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,30163,GB,0.5093865,0.3562535,2.4683316,0.8793518,0.00020619766,1451.0,12256.0,,5.0,360.0,270.0,,,7,7,5,,,,,0,5,3,,,,6.0,,1,3.0,5.0,2.0,,1,6666,1,1,Not applicable,6666.0,1,1,6,1947,,71,,,,5.0,66.0,5.0,,East of England,,2018,-5
ESS9e03_2,9,3.2,23.11.2023,30310,GB,1.5281595,1.0868948,2.4683316,2.6828167,6.873255e-05,1432.0,12364.0,,3.0,6666.0,150.0,,,6,7,6,,,,,5,7,3,,,,1.0,,2,9.0,5.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,3,1,2,1944,,74,,,,66.0,1.0,1.0,,North East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30347,GB,1.018773,0.83290505,2.4683316,2.0558858,0.00010309883,1448.0,12300.0,,5.0,60.0,15.0,,,4,3,0,,,,,5,0,0,,,,77.0,,1,10.0,0.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,2,2,1,1958,,60,,,,66.0,1.0,1.0,,East of England,,2018,0
ESS9e03_2,9,3.2,23.11.2023,30387,GB,0.5093865,0.37276942,2.4683316,0.9201185,0.00020619766,1410.0,12365.0,,4.0,120.0,120.0,,,5,4,4,,,,,5,7,4,,,,2.0,,2,7.0,7.0,2.0,,1,6666,1,2,Not applicable,6666.0,4,2,9,1981,,37,,,,6.0,66.0,2.0,,North East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30406,GB,0.5093865,0.5018367,2.4683316,1.2386994,0.00020619766,1526.0,12265.0,,1.0,6666.0,120.0,,,4,5,9,,,,,5,8,5,,,,66.0,,2,9.0,6.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1930,,89,,,,5.0,66.0,1.0,,Wales,,2018,0
ESS9e03_2,9,3.2,23.11.2023,30419,GB,1.018773,0.94628435,2.4683316,2.3357437,0.00010309883,1477.0,12245.0,,5.0,360.0,360.0,,,8,8,77,,,,,5,9,77,,,,3.0,,3,5.0,5.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1938,,80,,,,1.0,66.0,4.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30530,GB,0.5093865,0.51726663,2.4683316,1.2767856,0.00020619766,1551.0,12222.0,,5.0,600.0,5.0,,,7,6,7,,,,,7,7,5,,,,4.0,,2,8.0,2.0,2.0,,1,6666,1,2,Not applicable,6.0,1,2,6,1956,,63,,,,4.0,66.0,5.0,,Scotland,,2018,2
ESS9e03_2,9,3.2,23.11.2023,30558,GB,1.018773,1.4744688,2.4683316,3.639478,0.00010309883,1563.0,12352.0,,2.0,6666.0,90.0,,,3,4,1,,,,,5,0,1,,,,66.0,,2,6.0,0.0,2.0,,1,6666,1,2,Not applicable,6666.0,4,1,2,1992,,26,,,,6.0,3.0,1.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30619,GB,1.5281595,1.5548793,2.4683316,3.8379576,6.873255e-05,1507.0,12146.0,,4.0,360.0,0.0,,,8,5,6,,,,,5,3,2,,,,77.0,,2,6.0,3.0,2.0,,1,6666,1,2,Not applicable,6666.0,3,1,2,1969,,49,,,,66.0,1.0,4.0,,South East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30642,GB,1.018773,1.4744688,2.4683316,3.639478,0.00010309883,1532.0,12211.0,,5.0,120.0,20.0,,,0,2,3,,,,,5,0,0,,,,2.0,,2,3.0,0.0,2.0,,1,6666,1,2,Not applicable,2.0,3,1,2,1995,,23,,,,6.0,3.0,1.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30652,GB,1.5281595,1.3604407,2.4683316,3.3580189,6.873255e-05,1444.0,12171.0,,5.0,60.0,20.0,,,5,5,2,,,,,5,2,0,,,,2.0,,2,4.0,4.0,2.0,,1,6666,1,2,Not applicable,2.0,3,2,1,1958,,60,,,,66.0,1.0,1.0,,South West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,30736,GB,0.5093865,0.3562535,2.4683316,0.8793518,0.00020619766,1463.0,12418.0,,5.0,240.0,60.0,,,7,5,8,,,,,8,3,5,,,,1.0,,2,4.0,5.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1949,,69,,,,6.0,66.0,2.0,,East of England,,2018,3
ESS9e03_2,9,3.2,23.11.2023,30807,GB,1.018773,0.7258728,2.4683316,1.7916948,0.00010309883,1555.0,12323.0,,4.0,60.0,60.0,,,4,5,1,,,,,0,4,0,,,,19.0,,4,0.0,8.0,2.0,,1,6666,1,1,Roman Catholic,6666.0,2,2,1,1964,,54,,,,66.0,1.0,5.0,,Northern Ireland,,2018,-5
ESS9e03_2,9,3.2,23.11.2023,30808,GB,1.018773,1.1790596,2.4683316,2.91031,0.00010309883,1574.0,12227.0,,5.0,360.0,60.0,,,4,4,6,,,,,4,5,5,,,,66.0,,3,5.0,4.0,2.0,,1,6666,1,2,Not applicable,6666.0,3,2,1,1991,,28,,,,6.0,3.0,2.0,,Yorkshire and the Humber,,2018,-1
ESS9e03_2,9,3.2,23.11.2023,30847,GB,0.5093865,0.37593418,2.4683316,0.92793024,0.00020619766,1572.0,12369.0,,5.0,65.0,3.0,,,8,7,5,,,,,6,8,5,,,,2.0,,2,9.0,7.0,2.0,,1,6666,1,2,Roman Catholic,6666.0,1,2,6,1971,,47,,,,6.0,66.0,2.0,,Yorkshire and the Humber,,2018,1
ESS9e03_2,9,3.2,23.11.2023,30918,GB,1.018773,1.6521362,2.4683316,4.07802,0.00010309883,1420.0,12258.0,,5.0,60.0,30.0,,,6,4,4,,,,,2,5,0,,,,2.0,,3,7.0,4.0,1.0,,2,IN,1,8,Islam / Muslim,6666.0,2,1,2,7777,,999,,,,66.0,1.0,2.0,,West Midlands (England),,2018,-3
ESS9e03_2,9,3.2,23.11.2023,30973,GB,1.018773,0.73074824,2.4683316,1.8037289,0.00010309883,1571.0,12252.0,,1.0,6666.0,60.0,,,5,6,4,,,,,3,8,1,,,,2.0,,3,9.0,3.0,2.0,,1,6666,1,2,Not applicable,6666.0,2,1,2,1954,,64,,,,4.0,3.0,1.0,,Yorkshire and the Humber,,2018,-2
ESS9e03_2,9,3.2,23.11.2023,31023,GB,0.5093865,0.3784478,2.4683316,0.93413466,0.00020619766,1494.0,12254.0,,5.0,300.0,30.0,,,5,8,5,,,,,4,10,5,,,,66.0,,3,10.0,8.0,2.0,,2,39,1,2,Other,6666.0,1,2,6,1975,,44,,,,4.0,66.0,1.0,,South East (England),,2018,-1
ESS9e03_2,9,3.2,23.11.2023,31100,GB,0.5093865,0.5862358,2.4683316,1.4470243,0.00020619766,1412.0,12382.0,,1.0,6666.0,600.0,,,3,7,3,,,,,1,5,2,,,,2.0,,2,3.0,5.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1960,,58,,,,6.0,66.0,2.0,,West Midlands (England),,2018,-4
ESS9e03_2,9,3.2,23.11.2023,31125,GB,0.5093865,0.3562535,2.4683316,0.8793518,0.00020619766,1452.0,12133.0,,5.0,360.0,120.0,,,8,9,9,,,,,7,7,3,,,,1.0,,2,10.0,2.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1931,,87,,,,5.0,66.0,2.0,,East of England,,2018,2
ESS9e03_2,9,3.2,23.11.2023,31134,GB,1.018773,1.0210332,2.4683316,2.5202484,0.00010309883,1399.0,12361.0,,5.0,180.0,10.0,,,7,5,4,,,,,5,5,3,,,,66.0,,2,7.0,7.0,2.0,,1,6666,2,2,Not applicable,2.0,3,1,2,1980,,38,,,,66.0,1.0,3.0,,North East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,31145,GB,1.018773,1.0039982,2.4683316,2.4782004,0.00010309883,1465.0,12483.0,,5.0,420.0,0.0,,,5,5,7,,,,,5,5,3,,,,66.0,,4,7.0,3.0,1.0,,2,ZW,1,1,Roman Catholic,6666.0,2,1,2,1982,,36,,,,66.0,1.0,3.0,,East of England,,2018,0
ESS9e03_2,9,3.2,23.11.2023,31148,GB,1.018773,1.2063588,2.4683316,2.9776936,0.00010309883,1419.0,12384.0,,5.0,120.0,30.0,,,3,5,2,,,,,4,3,2,,,,2.0,,1,5.0,0.0,2.0,,1,6666,1,2,Not applicable,6666.0,2,2,2,1976,,42,,,,4.0,66.0,2.0,,West Midlands (England),,2018,-1
ESS9e03_2,9,3.2,23.11.2023,31149,GB,0.5093865,0.6031794,2.4683316,1.4888468,0.00020619766,1423.0,12328.0,,5.0,150.0,45.0,,,8,8,7,,,,,5,4,4,,,,2.0,,1,8.0,8.0,2.0,,1,6666,1,2,Not applicable,6666.0,2,2,1,1974,,44,,,,5.0,66.0,4.0,,West Midlands (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,31206,GB,0.5093865,0.54663277,2.4683316,1.3492709,0.00020619766,1441.0,12115.0,,3.0,6666.0,10.0,,,4,3,4,,,,,8,7,5,,,,1.0,,1,9.0,4.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1966,,52,,,,4.0,66.0,2.0,,South West (England),,2018,3
ESS9e03_2,9,3.2,23.11.2023,31217,GB,1.018773,1.0036734,2.4683316,2.4773989,0.00010309883,1530.0,12158.0,,1.0,6666.0,20.0,,,6,9,6,,,,,4,7,3,,,,2.0,,2,4.0,6.0,2.0,,1,6666,1,2,Not applicable,6666.0,2,1,2,1945,,74,,,,4.0,3.0,1.0,,Wales,,2018,-1
ESS9e03_2,9,3.2,23.11.2023,31239,GB,1.018773,1.3061215,2.4683316,3.2239408,0.00010309883,1568.0,12226.0,,5.0,90.0,5.0,,,7,6,4,,,,,8,6,6,,,,66.0,,2,10.0,8.0,2.0,,1,6666,1,1,Other,6666.0,2,2,1,1991,,27,,,,66.0,1.0,2.0,,North West (England),,2018,3
ESS9e03_2,9,3.2,23.11.2023,31306,GB,0.5093865,0.3562535,2.4683316,0.8793518,0.00020619766,1460.0,12223.0,,5.0,30.0,60.0,,,7,7,7,,,,,5,4,4,,,,2.0,,1,5.0,8.0,2.0,,1,6666,1,2,Not applicable,20.0,1,1,6,1958,,60,,,,4.0,66.0,2.0,,East of England,,2018,0
ESS9e03_2,9,3.2,23.11.2023,31339,GB,1.018773,1.1691341,2.4683316,2.8858106,0.00010309883,1399.0,12361.0,,5.0,420.0,1200.0,,,5,7,5,,,,,6,7,5,,,,66.0,,2,7.0,6.0,2.0,,1,6666,1,2,Not applicable,6666.0,3,2,2,2000,,18,,,,6.0,66.0,2.0,,North East (England),,2018,1
ESS9e03_2,9,3.2,23.11.2023,31465,GB,1.5281595,1.1353439,2.4683316,2.802405,6.873255e-05,1496.0,12463.0,,5.0,420.0,60.0,,,8,8,6,,,,,8,9,8,,,,1.0,,2,6.0,6.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,3,2,1,1969,,49,,,,66.0,1.0,2.0,,South East (England),,2018,3
ESS9e03_2,9,3.2,23.11.2023,31512,GB,0.5093865,0.42351875,2.4683316,1.0453846,0.00020619766,1410.0,12362.0,,1.0,6666.0,30.0,,,3,10,1,,,,,5,5,0,,,,66.0,,2,9.0,7.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1944,,74,,,,5.0,66.0,1.0,,North East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,31599,GB,1.018773,1.1406674,2.4683316,2.8155456,0.00010309883,1566.0,12296.0,,5.0,180.0,60.0,,,7,7,6,,,,,3,7,5,,,,66.0,,1,6.0,6.0,2.0,,1,6666,1,2,Roman Catholic,6666.0,2,1,2,1983,,36,,,,66.0,1.0,2.0,,North West (England),,2018,-2
ESS9e03_2,9,3.2,23.11.2023,31605,GB,1.018773,0.85422844,2.4683316,2.108519,0.00010309883,1583.0,12318.0,,5.0,180.0,60.0,,,5,8,3,,,,,5,8,2,,,,1.0,,2,10.0,4.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,2,2,1,1940,,78,,,,66.0,1.0,2.0,,Yorkshire and the Humber,,2018,0
ESS9e03_2,9,3.2,23.11.2023,31652,GB,1.018773,1.3310302,2.4683316,3.285424,0.00010309883,1578.0,12357.0,,5.0,720.0,60.0,,,6,5,2,,,,,5,7,3,,,,1.0,,1,6.0,6.0,2.0,,1,6666,1,2,Not applicable,6666.0,3,1,2,1994,,24,,,,6.0,3.0,1.0,,Yorkshire and the Humber,,2018,0
ESS9e03_2,9,3.2,23.11.2023,31656,GB,0.5093865,0.51726663,2.4683316,1.2767856,0.00020619766,1537.0,12332.0,,4.0,120.0,120.0,,,6,5,7,,,,,5,5,5,,,,66.0,,1,7.0,6.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,2,6,1953,,65,,,,4.0,66.0,4.0,,Scotland,,2018,0
ESS9e03_2,9,3.2,23.11.2023,31668,GB,1.018773,0.7568956,2.4683316,1.8682693,0.00010309883,1522.0,12190.0,,5.0,60.0,15.0,,,5,6,3,,,,,6,2,0,,,,1.0,,3,3.0,3.0,2.0,,1,6666,1,2,Not applicable,2.0,3,2,1,1981,,37,,,,6.0,3.0,4.0,,South East (England),,2018,1
ESS9e03_2,9,3.2,23.11.2023,31834,GB,0.5093865,0.40474865,2.4683316,0.9990539,0.00020619766,1560.0,12337.0,,1.0,6666.0,150.0,,,8,8,5,,,,,10,5,5,,,,1.0,,2,10.0,5.0,2.0,,1,6666,1,2,Not applicable,2.0,1,1,6,1943,,75,,,,1.0,66.0,1.0,,North West (England),,2018,5
ESS9e03_2,9,3.2,23.11.2023,31837,GB,0.5093865,0.40652928,2.4683316,1.0034491,0.00020619766,1400.0,12199.0,,5.0,480.0,150.0,,,7,9,7,,,,,6,8,8,,,,2.0,,1,8.0,6.0,2.0,,1,6666,1,2,Other,6666.0,1,2,6,1965,,53,,,,6.0,66.0,3.0,,East Midlands (England),,2018,1
ESS9e03_2,9,3.2,23.11.2023,31861,GB,0.5093865,0.367817,2.4683316,0.9078944,0.00020619766,1520.0,12429.0,,5.0,186.0,900.0,,,8,6,8,,,,,3,4,2,,,,66.0,,1,2.0,7.0,2.0,,1,6666,1,2,Not applicable,2.0,1,1,6,1955,,64,,,,6.0,66.0,5.0,,South East (England),,2018,-2
ESS9e03_2,9,3.2,23.11.2023,31879,GB,1.5281595,2.211704,2.4683316,5.459219,6.873255e-05,1563.0,12128.0,,5.0,600.0,10.0,,,2,5,3,,,,,5,6,5,,,,66.0,,1,6.0,3.0,2.0,,1,6666,1,2,Not applicable,6666.0,4,1,1,2002,,16,,,,6.0,66.0,3.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,31889,GB,1.018773,1.8281521,2.4683316,4.5124855,0.00010309883,1531.0,12344.0,,5.0,180.0,60.0,,,3,7,7,,,,,6,8,7,,,,1.0,,2,8.0,3.0,2.0,,1,6666,1,2,Other,6666.0,3,1,2,1985,,33,,,,66.0,1.0,1.0,,Wales,,2018,1
ESS9e03_2,9,3.2,23.11.2023,31935,GB,1.018773,1.2755595,2.4683316,3.148504,0.00010309883,1491.0,12458.0,,5.0,300.0,60.0,,,7,3,8,,,,,4,9,6,,,,2.0,,2,8.0,6.0,1.0,,2,NG,1,2,Church of England / Anglican,6666.0,3,1,2,1981,,37,,,,66.0,1.0,2.0,,London,,2018,-1
ESS9e03_2,9,3.2,23.11.2023,31956,GB,0.5093865,0.41644675,2.4683316,1.0279287,0.00020619766,1466.0,12213.0,,5.0,120.0,0.0,,,6,1,2,,,,,0,8,5,,,,66.0,,4,10.0,10.0,2.0,,1,6666,1,2,Not applicable,6666.0,6,2,2,1977,,41,,,,3.0,66.0,1.0,,North West (England),,2018,-5
ESS9e03_2,9,3.2,23.11.2023,32011,GB,1.018773,0.7568956,2.4683316,1.8682693,0.00010309883,1514.0,12426.0,,5.0,120.0,10.0,,,7,5,6,,,,,7,7,4,,,,1.0,,2,9.0,6.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,4,2,1,1971,,48,,,,66.0,1.0,1.0,,South East (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,32063,GB,1.018773,1.3399303,2.4683316,3.3073924,0.00010309883,1523.0,12430.0,,5.0,240.0,60.0,,,4,4,0,,,,,5,7,4,,,,66.0,,2,6.0,8.0,1.0,,2,145,2,2,Not applicable,6666.0,2,1,2,1989,,29,,,,66.0,1.0,1.0,,South East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,32086,GB,1.018773,0.7758576,2.4683316,1.9150739,0.00010309883,1441.0,12448.0,,5.0,120.0,60.0,,,5,7,4,,,,,8,2,2,,,,1.0,,1,9.0,0.0,2.0,,1,6666,1,1,Not applicable,6666.0,2,1,2,1961,,57,,,,66.0,1.0,2.0,,South West (England),,2018,3
ESS9e03_2,9,3.2,23.11.2023,32103,GB,1.018773,0.8094973,2.4683316,1.9981078,0.00010309883,1532.0,12196.0,,2.0,6666.0,180.0,,,7,5,5,,,,,7,7,4,,,,2.0,,1,5.0,3.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,2,1,2,1937,,81,,,,66.0,1.0,3.0,,North West (England),,2018,2
ESS9e03_2,9,3.2,23.11.2023,32187,GB,1.5281595,2.1214216,2.4683316,5.236372,6.873255e-05,1525.0,12334.0,,5.0,60.0,30.0,,,8,10,2,,,,,9,8,5,,,,2.0,,1,9.0,2.0,2.0,,1,6666,1,2,Not applicable,6666.0,4,1,2,1972,,46,,,,66.0,1.0,1.0,,Wales,,2018,4
ESS9e03_2,9,3.2,23.11.2023,32213,GB,1.018773,0.85994035,2.4683316,2.122618,0.00010309883,1517.0,12431.0,,3.0,6666.0,65.0,,,8,4,6,,,,,5,8,5,,,,1.0,,1,10.0,8.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,2,2,1,1945,,73,,,,66.0,1.0,2.0,,South East (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,32247,GB,1.018773,0.94628435,2.4683316,2.3357437,0.00010309883,1561.0,12122.0,,4.0,40.0,65.0,,,7,7,7,,,,,9,3,2,,,,7.0,,2,9.0,4.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,2,2,1,1948,,70,,,,66.0,1.0,1.0,,North West (England),,2018,4
ESS9e03_2,9,3.2,23.11.2023,32258,GB,1.018773,1.2063588,2.4683316,2.9776936,0.00010309883,1426.0,12271.0,,5.0,180.0,15.0,,,8,6,8,,,,,2,7,3,,,,2.0,,2,7.0,5.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,4,2,1,1982,,36,,,,66.0,1.0,4.0,,West Midlands (England),,2018,-3
ESS9e03_2,9,3.2,23.11.2023,32314,GB,0.5093865,0.47314218,2.4683316,1.1678718,0.00020619766,1510.0,12200.0,,1.0,6666.0,60.0,,,10,10,10,,,,,5,5,1,,,,2.0,,3,9.0,1.0,2.0,,1,6666,1,2,Church of England / Anglican,6666.0,1,2,6,1935,,83,,,,1.0,66.0,5.0,,North West (England),,2018,0
ESS9e03_2,9,3.2,23.11.2023,32360,GB,1.018773,0.8094973,2.4683316,1.9981078,0.00010309883,1562.0,12351.0,,3.0,6666.0,120.0,,,8,8,8,,,,,0,6,5,,,,2.0,,2,6.0,1.0,2.0,,2,35,1,2,Not applicable,6666.0,2,1,2,1955,,63,,,,6.0,3.0,5.0,,North West (England),,2018,-5
ESS9e03_2,9,3.2,23.11.2023,32395,GB,2.5469325,1.781268,2.4683316,4.39676,4.123953e-05,1462.0,12301.0,,5.0,20.0,60.0,,,6,5,4,,,,,4,6,4,,,,2.0,,2,8.0,3.0,2.0,,1,6666,1,2,Not applicable,6666.0,5,1,2,1949,,69,,,,66.0,1.0,1.0,,East of England,,2018,-1
ESS9e03_2,9,3.2,23.11.2023,32405,GB,0.5093865,0.36229825,2.4683316,0.8942722,0.00020619766,1399.0,12363.0,,2.0,6666.0,140.0,,,8,9,9,,,,,8,10,7,,,,2.0,,3,8.0,8.0,2.0,,2,34,1,2,Not applicable,6666.0,1,1,6,1950,,68,,,,5.0,66.0,1.0,,North East (England),,2018,3
ESS9e03_2,9,3.2,23.11.2023,32419,GB,0.5093865,0.367817,2.4683316,0.9078944,0.00020619766,1514.0,12426.0,,5.0,120.0,30.0,,,7,7,7,,,,,9,7,7,,,,1.0,,1,10.0,9.0,2.0,,1,6666,1,2,Not applicable,6666.0,1,1,6,1962,,56,,,,6.0,66.0,2.0,,South East (England),,2018,4
